timestamp,user_id,model_type,anomaly_score,is_warmup,samples_count,features_processed,risk_level,action_taken,session_duration
2025-07-19 23:27:36,8,tap,0.5984,False,431,10,medium,security_challenge,2
2025-07-19 23:27:36,8,tap,0.5712,False,432,10,medium,security_challenge,2
2025-07-19 23:27:36,8,tap,0.5793,False,433,10,medium,security_challenge,3
2025-07-19 23:27:36,8,tap,0.7942,False,434,10,high,require_additional_auth,4
2025-07-19 23:27:36,8,tap,0.7607,False,435,10,high,require_additional_auth,3
2025-07-19 23:27:36,8,tap,0.6137,False,436,10,medium,security_challenge,3
2025-07-19 23:27:36,8,tap,0.6177,False,437,10,medium,security_challenge,3
2025-07-19 23:27:36,8,tap,0.6214,False,438,10,medium,security_challenge,4
2025-07-19 23:27:36,8,tap,0.6272,False,439,10,medium,security_challenge,3
2025-07-19 23:27:36,8,tap,0.7378,False,440,10,high,require_additional_auth,2
2025-07-19 23:27:36,8,tap,0.7287,False,441,10,high,require_additional_auth,2
2025-07-19 23:27:36,8,tap,0.5922,False,442,10,medium,security_challenge,2
2025-07-19 23:27:36,8,tap,0.5936,False,443,10,medium,security_challenge,2
2025-07-19 23:27:36,8,tap,0.6152,False,444,10,medium,security_challenge,3
2025-07-19 23:27:36,8,tap,0.6165,False,445,10,medium,security_challenge,4
2025-07-19 23:27:36,8,tap,0.6216,False,446,10,medium,security_challenge,3
2025-07-19 23:27:36,8,tap,0.6217,False,447,10,medium,security_challenge,3
2025-07-19 23:27:36,8,swipe,0.0,False,50,9,low,none,1
2025-07-19 23:27:37,8,swipe,0.0,False,51,9,low,none,3
2025-07-19 23:27:37,8,tap,0.786,False,448,10,high,require_additional_auth,3
2025-07-19 23:27:37,8,tap,0.7559,False,449,10,high,require_additional_auth,2
2025-07-19 23:27:37,8,tap,0.6584,False,450,10,medium,security_challenge,3
2025-07-19 23:27:37,8,tap,0.6602,False,451,10,medium,security_challenge,3
2025-07-19 23:27:37,8,tap,0.6918,False,452,10,medium,security_challenge,3
2025-07-19 23:27:37,8,tap,0.6868,False,453,10,medium,security_challenge,2
2025-07-19 23:27:37,8,tap,0.6778,False,454,10,medium,security_challenge,2
2025-07-19 23:27:37,8,tap,0.6781,False,455,10,medium,security_challenge,3
2025-07-19 23:27:37,8,tap,0.6792,False,456,10,medium,security_challenge,3
2025-07-19 23:27:37,8,tap,0.6766,False,457,10,medium,security_challenge,4
2025-07-19 23:27:37,8,tap,0.6626,False,458,10,medium,security_challenge,4
2025-07-19 23:27:37,8,tap,0.6657,False,459,10,medium,security_challenge,3
2025-07-19 23:27:37,8,tap,0.6834,False,460,10,medium,security_challenge,2
2025-07-19 23:27:37,8,tap,0.6895,False,461,10,medium,security_challenge,3
2025-07-19 23:27:37,8,typing,0.9395,False,382,9,high,force_logout,3
2025-07-19 23:27:38,8,tap,0.6489,False,462,10,medium,security_challenge,2
2025-07-19 23:27:38,8,tap,0.635,False,463,10,medium,security_challenge,3
2025-07-19 23:27:38,8,tap,0.6405,False,464,10,medium,security_challenge,2
2025-07-19 23:27:38,8,tap,0.6162,False,465,10,medium,security_challenge,2
2025-07-19 23:27:38,8,tap,0.7869,False,466,10,high,require_additional_auth,2
2025-07-19 23:27:38,8,tap,0.7617,False,467,10,high,require_additional_auth,2
2025-07-19 23:27:38,8,tap,0.769,False,468,10,high,require_additional_auth,3
2025-07-19 23:27:38,8,tap,0.7861,False,469,10,high,require_additional_auth,2
2025-07-19 23:27:38,8,tap,0.8073,False,470,10,high,require_additional_auth,2
2025-07-19 23:27:40,8,tap,0.8842,False,471,10,high,require_additional_auth,2
2025-07-19 23:27:41,8,tap,0.8677,False,472,10,high,require_additional_auth,3
2025-07-19 23:27:42,8,tap,0.8792,False,473,10,high,require_additional_auth,3
2025-07-19 23:27:44,8,tap,0.9062,False,474,10,high,force_logout,2
2025-07-19 23:27:45,8,tap,0.8931,False,475,10,high,require_additional_auth,2
2025-07-19 23:27:46,8,tap,0.8381,False,476,10,high,require_additional_auth,3
2025-07-19 23:27:48,8,tap,0.8132,False,477,10,high,require_additional_auth,4
2025-07-19 23:27:49,8,tap,0.8171,False,478,10,high,require_additional_auth,2
2025-07-19 23:27:50,8,tap,0.7924,False,479,10,high,require_additional_auth,3
2025-07-19 23:27:50,8,tap,0.7652,False,480,10,high,require_additional_auth,2
2025-07-19 23:27:50,8,tap,0.7571,False,481,10,high,require_additional_auth,2
2025-07-19 23:27:50,8,tap,0.8107,False,482,10,high,require_additional_auth,2
2025-07-19 23:27:52,8,tap,0.7679,False,483,10,high,require_additional_auth,3
2025-07-19 23:27:52,8,tap,0.671,False,484,10,medium,security_challenge,3
2025-07-19 23:27:52,8,tap,0.6599,False,485,10,medium,security_challenge,2
2025-07-19 23:27:52,8,tap,0.7128,False,486,10,high,require_additional_auth,2
2025-07-19 23:27:52,8,tap,0.721,False,487,10,high,require_additional_auth,3
2025-07-19 23:27:52,8,tap,0.6592,False,488,10,medium,security_challenge,2
2025-07-19 23:27:52,8,tap,0.6734,False,489,10,medium,security_challenge,3
2025-07-19 23:27:52,8,tap,0.6655,False,490,10,medium,security_challenge,3
2025-07-19 23:27:52,8,tap,0.6502,False,491,10,medium,security_challenge,2
2025-07-19 23:27:52,8,tap,0.659,False,492,10,medium,security_challenge,2
2025-07-19 23:27:52,8,tap,0.6605,False,493,10,medium,security_challenge,1
2025-07-19 23:27:52,8,tap,0.6209,False,494,10,medium,security_challenge,3
2025-07-19 23:27:52,8,tap,0.6212,False,495,10,medium,security_challenge,3
2025-07-19 23:27:52,8,tap,0.5856,False,496,10,medium,security_challenge,1
2025-07-19 23:27:52,8,tap,0.5798,False,497,10,medium,security_challenge,3
2025-07-19 23:27:52,8,tap,0.7686,False,498,10,high,require_additional_auth,3
2025-07-19 23:27:52,8,tap,0.7655,False,499,10,high,require_additional_auth,2
2025-07-19 23:27:52,8,tap,0.6208,False,500,10,medium,security_challenge,2
2025-07-19 23:27:52,8,tap,0.6097,False,501,10,medium,security_challenge,2
2025-07-19 23:27:52,8,tap,0.6952,False,502,10,medium,security_challenge,7
2025-07-19 23:27:52,8,tap,0.6815,False,503,10,medium,security_challenge,5
2025-07-19 23:27:52,8,tap,0.6539,False,504,10,medium,security_challenge,3
2025-07-19 23:27:52,8,tap,0.6696,False,505,10,medium,security_challenge,2
2025-07-19 23:27:52,8,tap,0.7079,False,506,10,high,require_additional_auth,3
2025-07-19 23:27:52,8,tap,0.7315,False,507,10,high,require_additional_auth,3
2025-07-19 23:27:52,8,tap,0.8251,False,508,10,high,require_additional_auth,2
2025-07-19 23:27:53,8,tap,0.8021,False,509,10,high,require_additional_auth,2
2025-07-19 23:27:55,8,tap,0.8013,False,510,10,high,require_additional_auth,3
2025-07-19 23:27:56,8,tap,0.8072,False,511,10,high,require_additional_auth,2
2025-07-19 23:27:57,8,tap,0.8868,False,512,10,high,require_additional_auth,2
2025-07-19 23:27:59,8,tap,0.8584,False,513,10,high,require_additional_auth,2
2025-07-19 23:28:00,8,tap,0.8161,False,514,10,high,require_additional_auth,2
2025-07-19 23:28:01,8,tap,0.7789,False,515,10,high,require_additional_auth,2
2025-07-19 23:28:01,8,tap,0.7512,False,516,10,high,require_additional_auth,2
2025-07-19 23:28:01,8,tap,0.7466,False,517,10,high,require_additional_auth,2
2025-07-19 23:28:01,8,tap,0.75,False,518,10,high,require_additional_auth,2
2025-07-19 23:28:01,8,tap,0.7259,False,519,10,high,require_additional_auth,2
2025-07-19 23:28:01,8,tap,0.7192,False,520,10,high,require_additional_auth,2
2025-07-19 23:28:01,8,tap,0.7204,False,521,10,high,require_additional_auth,2
2025-07-19 23:28:01,8,tap,0.8826,False,522,10,high,require_additional_auth,1
2025-07-19 23:28:03,8,tap,0.8552,False,523,10,high,require_additional_auth,2
2025-07-19 23:28:04,8,tap,0.8417,False,524,10,high,require_additional_auth,2
2025-07-19 23:28:05,8,tap,0.8123,False,525,10,high,require_additional_auth,2
2025-07-19 23:28:07,8,swipe,0.0,False,52,9,low,none,1
2025-07-19 23:28:07,8,swipe,0.0,False,53,9,low,none,1
2025-07-19 23:28:07,8,tap,0.7655,False,526,10,high,require_additional_auth,2
2025-07-19 23:28:07,8,tap,0.7441,False,527,10,high,require_additional_auth,2
2025-07-19 23:28:07,8,tap,0.7499,False,528,10,high,require_additional_auth,2
2025-07-19 23:28:07,8,tap,0.739,False,529,10,high,require_additional_auth,2
2025-07-19 23:28:07,8,tap,0.689,False,530,10,medium,security_challenge,2
2025-07-19 23:28:07,8,tap,0.6786,False,531,10,medium,security_challenge,2
2025-07-19 23:28:07,8,tap,0.6349,False,532,10,medium,security_challenge,2
2025-07-19 23:28:07,8,tap,0.6246,False,533,10,medium,security_challenge,2
2025-07-19 23:28:07,8,tap,0.6513,False,534,10,medium,security_challenge,2
2025-07-19 23:28:07,8,tap,0.6415,False,535,10,medium,security_challenge,2
2025-07-19 23:28:07,8,tap,0.8365,False,536,10,high,require_additional_auth,1
2025-07-19 23:28:08,8,tap,0.8098,False,537,10,high,require_additional_auth,1
2025-07-19 23:28:10,8,tap,0.7145,False,538,10,high,require_additional_auth,4
2025-07-19 23:28:10,8,tap,0.6942,False,539,10,medium,security_challenge,2
2025-07-19 23:28:10,8,tap,0.6728,False,540,10,medium,security_challenge,2
2025-07-19 23:28:10,8,tap,0.6648,False,541,10,medium,security_challenge,3
2025-07-19 23:28:10,8,tap,0.6171,False,542,10,medium,security_challenge,3
2025-07-19 23:28:10,8,tap,0.6099,False,543,10,medium,security_challenge,2
2025-07-19 23:28:10,8,swipe,0.0,False,54,9,low,none,1
2025-07-19 23:28:10,8,swipe,0.0,False,55,9,low,none,2
2025-07-19 23:28:10,8,tap,0.5879,False,544,10,medium,security_challenge,1
2025-07-19 23:28:10,8,tap,0.5838,False,545,10,medium,security_challenge,1
2025-07-19 23:28:10,8,swipe,0.5001,False,56,9,medium,security_challenge,2
2025-07-19 23:28:10,8,swipe,0.4803,False,57,9,medium,none,2
2025-07-19 23:28:10,8,tap,0.8337,False,546,10,high,require_additional_auth,2
2025-07-19 23:28:11,8,tap,0.8042,False,547,10,high,require_additional_auth,2
2025-07-19 23:28:12,8,tap,0.7496,False,548,10,high,require_additional_auth,2
2025-07-19 23:28:12,8,tap,0.7189,False,549,10,high,require_additional_auth,2
2025-07-19 23:28:12,8,swipe,0.4424,False,58,9,medium,none,2
2025-07-19 23:28:12,8,swipe,0.4003,False,59,9,medium,none,1
2025-07-19 23:28:12,8,tap,0.8344,False,550,10,high,require_additional_auth,2
2025-07-19 23:28:14,8,tap,0.8396,False,551,10,high,require_additional_auth,3
2025-07-19 23:28:15,8,tap,0.8541,False,552,10,high,require_additional_auth,3
2025-07-19 23:28:16,8,tap,0.8512,False,553,10,high,require_additional_auth,2
2025-07-19 23:28:17,8,tap,0.9349,False,554,10,high,force_logout,2
2025-07-19 23:28:19,8,tap,0.9284,False,555,10,high,force_logout,1
2025-07-19 23:28:20,8,tap,0.8572,False,556,10,high,require_additional_auth,2
2025-07-19 23:28:21,8,tap,0.8212,False,557,10,high,require_additional_auth,2
2025-07-19 23:28:23,8,tap,0.7942,False,558,10,high,require_additional_auth,1
2025-07-19 23:28:23,8,tap,0.7831,False,559,10,high,require_additional_auth,3
2025-07-19 23:28:23,8,tap,0.7846,False,560,10,high,require_additional_auth,2
2025-07-19 23:28:23,8,tap,0.7733,False,561,10,high,require_additional_auth,2
2025-07-19 23:28:23,8,tap,0.7437,False,562,10,high,require_additional_auth,1
2025-07-19 23:28:23,8,tap,0.714,False,563,10,high,require_additional_auth,1
2025-07-19 23:28:23,8,tap,0.6921,False,564,10,medium,security_challenge,1
2025-07-19 23:28:23,8,tap,0.7035,False,565,10,high,require_additional_auth,1
2025-07-19 23:28:23,8,tap,0.7015,False,566,10,high,require_additional_auth,1
2025-07-19 23:28:23,8,tap,0.6779,False,567,10,medium,security_challenge,1
2025-07-19 23:28:23,8,tap,0.6479,False,568,10,medium,security_challenge,2
2025-07-19 23:28:23,8,tap,0.6259,False,569,10,medium,security_challenge,1
2025-07-19 23:28:23,8,tap,0.5864,False,570,10,medium,security_challenge,1
2025-07-19 23:28:23,8,tap,0.6086,False,571,10,medium,security_challenge,1
2025-07-19 23:28:23,8,tap,0.6307,False,572,10,medium,security_challenge,1
2025-07-19 23:28:23,8,tap,0.6529,False,573,10,medium,security_challenge,1
2025-07-19 23:28:23,8,tap,0.729,False,574,10,high,require_additional_auth,2
2025-07-19 23:28:23,8,tap,0.7399,False,575,10,high,require_additional_auth,1
2025-07-19 23:28:23,8,tap,0.7441,False,576,10,high,require_additional_auth,1
2025-07-19 23:28:23,8,tap,0.7595,False,577,10,high,require_additional_auth,1
2025-07-19 23:28:23,8,tap,0.7421,False,578,10,high,require_additional_auth,1
2025-07-19 23:28:23,8,tap,0.7482,False,579,10,high,require_additional_auth,2
2025-07-19 23:28:23,8,tap,0.8929,False,580,10,high,require_additional_auth,1
2025-07-19 23:28:24,8,tap,0.8735,False,581,10,high,require_additional_auth,2
2025-07-19 23:28:26,8,tap,0.7207,False,582,10,high,require_additional_auth,2
2025-07-19 23:28:26,8,tap,0.7261,False,583,10,high,require_additional_auth,1
2025-07-19 23:28:26,8,tap,0.748,False,584,10,high,require_additional_auth,1
2025-07-19 23:28:26,8,tap,0.752,False,585,10,high,require_additional_auth,3
2025-07-19 23:28:26,8,tap,0.8764,False,586,10,high,require_additional_auth,2
2025-07-19 23:28:27,8,tap,0.8492,False,587,10,high,require_additional_auth,2
2025-07-19 23:28:28,8,tap,0.5918,False,588,10,medium,security_challenge,2
2025-07-19 23:28:28,8,tap,0.5867,False,589,10,medium,security_challenge,3
2025-07-19 23:28:28,8,tap,0.5804,False,590,10,medium,security_challenge,1
2025-07-19 23:28:28,8,tap,0.5777,False,591,10,medium,security_challenge,3
2025-07-19 23:28:28,8,tap,0.8611,False,592,10,high,require_additional_auth,2
2025-07-19 23:28:29,8,tap,0.8339,False,593,10,high,require_additional_auth,1
2025-07-19 23:28:31,8,tap,0.6607,False,594,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.6585,False,595,10,medium,security_challenge,1
2025-07-19 23:28:31,8,tap,0.6344,False,596,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.6334,False,597,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.6471,False,598,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.6445,False,599,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.6436,False,600,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.6449,False,601,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.6339,False,602,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.6383,False,603,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.6892,False,604,10,medium,security_challenge,2
2025-07-19 23:28:31,8,tap,0.7236,False,605,10,high,require_additional_auth,1
2025-07-19 23:28:31,8,tap,0.7597,False,606,10,high,require_additional_auth,14
2025-07-19 23:28:31,8,tap,0.7529,False,607,10,high,require_additional_auth,2
2025-07-19 23:28:31,8,tap,0.8435,False,608,10,high,require_additional_auth,1
2025-07-19 23:28:32,8,tap,0.8431,False,609,10,high,require_additional_auth,1
2025-07-19 23:28:34,8,tap,0.885,False,610,10,high,require_additional_auth,2
2025-07-19 23:28:35,8,tap,0.8185,False,611,10,high,require_additional_auth,2
2025-07-19 23:28:36,8,tap,0.8264,False,612,10,high,require_additional_auth,2
2025-07-19 23:28:37,8,tap,0.8047,False,613,10,high,require_additional_auth,2
