timestamp,user_id,model_type,anomaly_score,is_warmup,samples_count,features_processed,risk_level,action_taken,session_duration
2025-07-18 15:32:50,user_1,tap,0.2064,False,17,15,low,none,1457
2025-07-18 15:33:50,user_8,tap,0.927,False,44,11,high,security_challenge,1630
2025-07-18 15:34:50,user_5,swipe,0.3573,False,18,16,low,none,3526
2025-07-18 15:35:50,user_8,swipe,0.5804,False,70,10,medium,none,1794
2025-07-18 15:35:50,user_5,typing,0.7656,False,37,12,medium,none,640
2025-07-18 15:37:50,user_5,tap,0.254,True,4,10,low,none,1693
2025-07-18 15:37:50,user_3,typing,0.6791,False,67,6,medium,security_challenge,1692
2025-07-18 15:40:50,user_2,typing,0.3591,False,57,8,low,none,2914
2025-07-18 15:42:50,user_4,typing,0.1927,False,23,9,low,none,887
2025-07-18 15:47:50,user_4,typing,0.3454,False,76,11,low,none,2765
2025-07-18 15:48:50,user_8,tap,0.2365,False,96,11,low,none,464
2025-07-18 15:48:50,user_1,swipe,0.327,False,79,12,low,none,2001
2025-07-18 15:49:50,user_1,tap,0.5286,True,6,11,medium,security_challenge,782
2025-07-18 15:51:50,user_4,swipe,0.2883,False,71,17,low,none,2725
2025-07-18 15:52:50,user_3,tap,0.6159,False,84,12,medium,security_challenge,1806
2025-07-18 15:53:50,user_4,tap,0.1298,False,92,15,low,none,554
2025-07-18 15:56:50,user_4,typing,0.7633,False,55,11,medium,security_challenge,1230
2025-07-18 15:57:50,user_8,tap,0.5009,False,5,12,medium,security_challenge,2241
2025-07-18 15:59:50,user_8,typing,0.1569,True,7,10,low,none,190
2025-07-18 16:00:50,user_1,swipe,0.3376,False,20,12,low,none,2953
2025-07-18 16:03:50,user_8,typing,0.695,False,40,7,medium,none,1883
2025-07-18 16:03:50,user_8,swipe,0.5907,False,75,12,medium,none,3199
2025-07-18 16:03:50,user_2,typing,0.3182,True,4,11,low,none,2634
2025-07-18 16:04:50,user_5,typing,0.2927,False,30,6,low,none,2077
2025-07-18 16:04:50,user_2,typing,0.0249,False,64,11,low,none,604
2025-07-18 16:06:50,user_1,tap,0.3616,False,30,14,low,none,2846
2025-07-18 16:06:50,user_8,swipe,0.6654,False,27,16,medium,security_challenge,2925
2025-07-18 16:06:50,user_3,typing,0.1269,False,32,10,low,none,2521
2025-07-18 16:08:50,user_4,tap,0.1346,False,92,14,low,none,1865
2025-07-18 16:08:50,user_8,tap,0.3402,False,10,11,low,none,2301
2025-07-18 16:12:50,user_5,swipe,0.3872,False,70,11,low,none,764
2025-07-18 16:14:50,user_8,typing,0.5454,False,48,6,medium,security_challenge,1374
2025-07-18 16:14:50,user_2,swipe,0.0986,False,94,14,low,none,2291
2025-07-18 16:15:50,user_1,typing,0.2882,False,71,7,low,none,2318
2025-07-18 16:16:50,user_5,typing,0.1388,False,34,7,low,none,1790
2025-07-18 16:17:50,user_3,tap,0.1147,False,69,13,low,none,2343
2025-07-18 16:17:50,user_2,typing,0.0152,False,26,6,low,none,390
2025-07-18 16:18:50,user_3,swipe,0.6794,False,45,17,medium,security_challenge,295
2025-07-18 16:18:50,user_5,tap,0.2539,False,59,10,low,none,2882
2025-07-18 16:19:50,user_2,tap,0.0283,False,57,15,low,none,776
2025-07-18 16:19:50,user_1,typing,0.0741,False,82,10,low,none,431
2025-07-18 16:23:50,user_1,tap,0.7007,False,74,11,medium,none,3052
2025-07-18 16:23:50,user_4,swipe,0.3427,False,98,11,low,none,2195
2025-07-18 16:24:50,user_4,typing,0.0697,True,3,11,low,none,221
2025-07-18 16:25:50,user_4,tap,0.0328,False,74,14,low,none,3266
2025-07-18 16:25:50,user_2,typing,0.1063,True,3,10,low,none,1081
2025-07-18 16:26:50,user_5,swipe,0.5901,False,15,18,medium,none,1117
2025-07-18 16:26:50,user_1,typing,0.4307,False,27,7,medium,security_challenge,2272
2025-07-18 16:27:50,user_8,tap,0.6594,False,78,13,medium,security_challenge,1531
2025-07-18 16:29:50,user_2,typing,0.5588,False,72,12,medium,none,1709
2025-07-18 16:30:50,user_8,tap,0.0162,False,24,14,low,none,3040
2025-07-18 16:30:50,user_4,typing,0.5879,False,88,6,medium,security_challenge,1747
2025-07-18 16:30:50,user_1,tap,0.2896,False,41,8,low,none,1352
2025-07-18 16:34:50,user_1,tap,0.3182,False,47,15,low,none,184
2025-07-18 16:37:50,user_2,tap,0.2342,False,68,11,low,none,840
2025-07-18 16:37:50,user_5,swipe,0.0967,False,66,17,low,none,914
2025-07-18 16:38:50,user_3,typing,0.7207,False,93,11,medium,none,1154
2025-07-18 16:39:50,user_5,typing,0.0661,False,56,8,low,none,3022
2025-07-18 16:39:50,user_5,swipe,0.9559,False,47,14,high,security_challenge,956
2025-07-18 16:39:50,user_5,typing,0.0969,False,66,7,low,none,500
2025-07-18 16:40:50,user_1,tap,0.5225,False,85,14,medium,security_challenge,2435
2025-07-18 16:41:50,user_2,tap,0.1831,False,38,13,low,none,3280
2025-07-18 16:42:50,user_5,swipe,0.7932,False,51,11,medium,none,2865
2025-07-18 16:42:50,user_3,swipe,0.1057,False,8,15,low,none,889
2025-07-18 16:44:50,user_2,swipe,0.1014,False,62,15,low,none,2991
2025-07-18 16:45:50,user_3,tap,0.6204,False,80,15,medium,security_challenge,1730
2025-07-18 16:46:50,user_8,tap,0.2435,False,54,14,low,none,2709
2025-07-18 16:47:50,user_2,tap,0.2044,False,8,9,low,none,294
2025-07-18 16:48:50,user_8,swipe,0.3485,False,65,17,low,none,2309
2025-07-18 16:48:50,user_5,typing,0.1582,False,49,9,low,none,803
2025-07-18 16:51:50,user_5,typing,0.1309,False,12,12,low,none,3314
2025-07-18 16:51:50,user_4,swipe,0.3235,False,17,14,low,none,3503
2025-07-18 16:51:50,user_8,swipe,0.8836,False,50,15,high,force_logout,516
2025-07-18 16:57:50,user_5,tap,0.0307,False,23,10,low,none,2048
2025-07-18 16:57:50,user_3,typing,0.2713,False,77,10,low,none,1195
2025-07-18 16:58:50,user_4,swipe,0.1684,False,6,17,low,none,3125
2025-07-18 17:01:50,user_4,swipe,0.1448,False,94,14,low,none,2709
2025-07-18 17:03:50,user_5,tap,0.2687,False,95,13,low,none,2546
2025-07-18 17:03:50,user_8,swipe,0.5194,False,48,13,medium,none,1459
2025-07-18 17:03:50,user_1,tap,0.4951,False,14,11,medium,none,2532
2025-07-18 17:04:50,user_1,tap,0.9026,False,48,11,high,force_logout,2304
2025-07-18 17:09:50,user_2,tap,0.1074,False,72,8,low,none,2280
2025-07-18 17:10:50,user_4,tap,0.0076,False,28,10,low,none,1403
2025-07-18 17:11:50,user_3,swipe,0.5175,False,50,18,medium,security_challenge,3448
2025-07-18 17:14:50,user_3,swipe,0.2222,False,61,14,low,none,3120
2025-07-18 17:16:50,user_4,swipe,0.2666,False,54,17,low,none,3567
2025-07-18 17:17:50,user_3,typing,0.8332,False,46,7,high,security_challenge,397
2025-07-18 17:18:50,user_5,tap,0.4381,False,69,11,medium,security_challenge,2479
2025-07-18 17:20:50,user_5,tap,0.7481,False,77,14,medium,security_challenge,1321
2025-07-18 17:23:50,user_3,swipe,0.0576,False,84,14,low,none,3568
2025-07-18 17:23:50,user_3,typing,0.2006,True,5,8,low,none,822
2025-07-18 17:24:50,user_2,tap,0.0222,True,10,10,low,none,2628
2025-07-18 17:24:50,user_4,tap,0.6291,True,2,9,medium,none,997
2025-07-18 17:25:50,user_3,typing,0.3074,False,79,12,low,none,1212
2025-07-18 17:26:50,user_2,typing,0.3243,False,49,7,low,none,2204
2025-07-18 17:28:50,user_5,typing,0.4354,False,86,6,medium,security_challenge,722
2025-07-18 17:34:50,user_4,typing,0.0518,False,5,8,low,none,996
2025-07-18 17:35:50,user_2,swipe,0.1903,True,4,13,low,none,60
2025-07-18 17:38:50,user_5,typing,0.9463,False,85,10,high,force_logout,1103
2025-07-18 17:39:50,user_1,swipe,0.1444,False,14,15,low,none,2562
2025-07-18 17:41:50,user_4,typing,0.0698,False,23,9,low,none,2037
2025-07-18 17:41:50,user_1,swipe,0.1504,False,71,13,low,none,1421
2025-07-18 17:44:50,user_4,swipe,0.0391,False,71,16,low,none,1221
2025-07-18 17:47:50,user_8,tap,0.195,False,84,13,low,none,1597
2025-07-18 17:48:50,user_5,swipe,0.1801,False,85,11,low,none,3525
2025-07-18 17:50:50,user_2,typing,0.5949,False,89,8,medium,security_challenge,2949
2025-07-18 17:52:50,user_4,swipe,0.4817,False,79,14,medium,security_challenge,370
2025-07-18 17:53:50,user_1,typing,0.047,False,44,10,low,none,2691
2025-07-18 17:53:50,user_5,tap,0.127,False,79,10,low,none,3319
2025-07-18 17:54:50,user_8,typing,0.1041,False,86,8,low,none,2977
2025-07-18 17:54:50,user_4,typing,0.0771,False,48,6,low,none,2401
2025-07-18 17:56:50,user_4,swipe,0.4145,False,65,11,medium,security_challenge,1853
2025-07-18 17:56:50,user_1,swipe,0.0819,False,56,11,low,none,1155
2025-07-18 17:58:50,user_2,swipe,0.0208,False,65,15,low,none,3113
2025-07-18 18:01:50,user_1,tap,0.2724,False,6,9,low,none,2461
2025-07-18 18:02:50,user_1,typing,0.5999,False,96,8,medium,none,1768
2025-07-18 18:03:50,user_3,swipe,0.2617,False,97,18,low,none,723
2025-07-18 18:04:50,user_3,typing,0.7478,False,14,6,medium,security_challenge,1773
2025-07-18 18:06:50,user_5,swipe,0.0011,False,72,15,low,none,1625
2025-07-18 18:07:50,user_5,swipe,0.3377,False,13,15,low,none,3191
2025-07-18 18:07:50,user_8,tap,0.2367,False,26,10,low,none,3564
2025-07-18 18:11:50,user_4,swipe,0.1597,False,20,15,low,none,2119
2025-07-18 18:12:50,user_4,swipe,0.2087,False,72,16,low,none,654
2025-07-18 18:13:50,user_4,swipe,0.5615,False,90,13,medium,security_challenge,3584
2025-07-18 18:15:50,user_4,swipe,0.2304,False,25,10,low,none,1219
2025-07-18 18:16:50,user_1,tap,0.722,False,44,15,medium,security_challenge,3062
2025-07-18 18:16:50,user_2,tap,0.4328,False,96,10,medium,security_challenge,2660
2025-07-18 18:16:50,user_8,typing,0.2739,False,49,12,low,none,695
2025-07-18 18:16:50,user_3,swipe,0.6636,False,82,12,medium,security_challenge,537
2025-07-18 18:17:50,user_5,typing,0.3557,False,62,12,low,none,3233
2025-07-18 18:18:50,user_1,typing,0.2104,False,57,7,low,none,2578
2025-07-18 18:20:50,user_8,swipe,0.2872,False,86,17,low,none,1662
2025-07-18 18:21:50,user_1,swipe,0.4341,False,9,14,medium,security_challenge,995
2025-07-18 18:21:50,user_5,typing,0.039,False,8,8,low,none,1288
2025-07-18 18:26:50,user_5,swipe,0.913,False,35,15,high,force_logout,779
2025-07-18 18:28:50,user_1,tap,0.1472,False,39,9,low,none,1828
2025-07-18 18:29:50,user_5,tap,0.3197,False,36,10,low,none,1275
2025-07-18 18:31:50,user_8,typing,0.3242,True,5,8,low,none,2318
2025-07-18 18:31:50,user_3,tap,0.085,False,65,12,low,none,2029
2025-07-18 18:33:50,user_3,tap,0.3812,False,94,15,low,none,2280
2025-07-18 18:33:50,user_1,typing,0.102,False,15,8,low,none,2018
2025-07-18 18:34:50,user_5,typing,0.2018,False,75,6,low,none,2939
2025-07-18 18:34:50,user_3,tap,0.2883,True,4,15,low,none,2110
2025-07-18 18:34:50,user_2,tap,0.5168,False,96,15,medium,none,3227
2025-07-18 18:38:50,user_3,typing,0.2898,False,19,10,low,none,1643
2025-07-18 18:38:50,user_1,typing,0.1697,False,75,6,low,none,842
2025-07-18 18:39:50,user_4,tap,0.6264,True,2,9,medium,security_challenge,1187
2025-07-18 18:39:50,user_1,tap,0.5639,False,70,12,medium,none,2259
2025-07-18 18:40:50,user_1,tap,0.616,False,6,8,medium,none,3236
2025-07-18 18:41:50,user_3,swipe,0.7088,False,25,16,medium,none,1782
2025-07-18 18:44:50,user_8,swipe,0.1766,False,41,17,low,none,1209
2025-07-18 18:44:50,user_2,swipe,0.3947,False,28,13,low,none,2498
2025-07-18 18:46:50,user_8,swipe,0.7615,False,54,13,medium,security_challenge,1357
2025-07-18 18:50:50,user_1,tap,0.1638,False,63,14,low,none,1255
2025-07-18 18:53:50,user_5,swipe,0.1562,False,15,17,low,none,3540
2025-07-18 18:53:50,user_5,tap,0.1247,False,26,13,low,none,3164
2025-07-18 18:55:50,user_3,typing,0.4168,False,98,9,medium,security_challenge,3388
2025-07-18 19:01:50,user_2,typing,0.2357,False,92,9,low,none,2415
2025-07-18 19:01:50,user_8,typing,0.8381,False,51,8,high,force_logout,2022
2025-07-18 19:02:50,user_5,typing,0.9692,False,58,9,high,force_logout,845
2025-07-18 19:02:50,user_8,swipe,0.0038,False,84,14,low,none,2846
2025-07-18 19:03:50,user_2,tap,0.0959,False,8,15,low,none,2389
2025-07-18 19:06:50,user_1,swipe,0.0662,False,74,17,low,none,1918
2025-07-18 19:07:50,user_1,tap,0.3454,False,8,15,low,none,3548
2025-07-18 19:08:50,user_5,typing,0.196,False,32,6,low,none,891
2025-07-18 19:11:50,user_4,tap,0.359,False,50,12,low,none,2374
2025-07-18 19:11:50,user_1,typing,0.0892,False,59,12,low,none,134
2025-07-18 19:12:50,user_5,swipe,0.6433,True,4,18,medium,none,2425
2025-07-18 19:12:50,user_8,swipe,0.0576,False,69,13,low,none,1627
2025-07-18 19:13:50,user_5,swipe,0.741,False,52,16,medium,security_challenge,2927
2025-07-18 19:13:50,user_8,typing,0.3246,True,7,9,low,none,1772
2025-07-18 19:14:50,user_2,swipe,0.4845,False,74,13,medium,none,1856
2025-07-18 19:15:50,user_8,tap,0.2091,False,30,8,low,none,2553
2025-07-18 19:16:50,user_2,swipe,0.6786,False,19,17,medium,security_challenge,2488
2025-07-18 19:18:50,user_3,typing,0.6662,False,16,11,medium,security_challenge,1624
2025-07-18 19:18:50,user_1,typing,0.0326,False,84,7,low,none,1903
2025-07-18 19:19:50,user_2,typing,0.3745,False,11,9,low,none,1011
2025-07-18 19:20:50,user_2,swipe,0.3276,False,29,17,low,none,2926
2025-07-18 19:23:50,user_8,typing,0.4601,False,66,11,medium,none,3527
2025-07-18 19:24:50,user_5,tap,0.3467,False,10,12,low,none,1785
2025-07-18 19:24:50,user_4,tap,0.3402,False,66,11,low,none,3210
2025-07-18 19:25:50,user_3,tap,0.3724,True,5,12,low,none,2334
2025-07-18 19:25:50,user_2,swipe,0.3187,False,27,11,low,none,1162
2025-07-18 19:25:50,user_4,typing,0.1008,False,23,6,low,none,280
2025-07-18 19:25:50,user_3,typing,0.7109,True,6,8,medium,security_challenge,2259
2025-07-18 19:25:50,user_5,swipe,0.3674,False,18,12,low,none,1487
2025-07-18 19:26:50,user_1,swipe,0.2527,False,70,17,low,none,3417
2025-07-18 19:29:50,user_8,swipe,0.3161,False,95,10,low,none,1891
2025-07-18 19:33:50,user_2,swipe,0.2517,False,56,13,low,none,528
2025-07-18 19:39:50,user_5,tap,0.331,True,3,9,low,none,3378
2025-07-18 19:40:50,user_4,swipe,0.1253,False,40,15,low,none,1874
2025-07-18 19:40:50,user_2,tap,0.2711,False,90,9,low,none,3230
2025-07-18 19:44:50,user_4,typing,0.2292,False,22,6,low,none,2452
2025-07-18 19:45:50,user_5,typing,0.6577,False,40,8,medium,none,1938
2025-07-18 19:47:50,user_3,typing,0.2484,False,89,8,low,none,1143
2025-07-18 19:48:50,user_1,tap,0.1265,False,42,10,low,none,2156
2025-07-18 19:49:50,user_8,tap,0.3661,False,75,8,low,none,1121
2025-07-18 19:50:50,user_2,swipe,0.2688,False,99,10,low,none,1799
2025-07-18 19:51:50,user_5,typing,0.0289,False,35,6,low,none,2656
2025-07-18 19:54:50,user_5,typing,0.6853,False,94,11,medium,security_challenge,2442
2025-07-18 19:54:50,user_1,tap,0.0853,False,48,10,low,none,1244
2025-07-18 19:56:50,user_1,typing,0.1009,False,25,10,low,none,2906
2025-07-18 19:58:50,user_4,typing,0.2068,False,75,6,low,none,1256
2025-07-18 20:00:50,user_8,swipe,0.7106,False,69,10,medium,security_challenge,202
2025-07-18 20:00:50,user_8,tap,0.7408,False,69,11,medium,security_challenge,2590
2025-07-18 20:01:50,user_1,swipe,0.229,False,6,13,low,none,3440
2025-07-18 20:03:50,user_4,swipe,0.2244,False,25,17,low,none,372
2025-07-18 20:04:50,user_3,swipe,0.0139,True,10,15,low,none,486
2025-07-18 20:04:50,user_3,typing,0.6292,False,23,9,medium,none,1684
2025-07-18 20:04:50,user_5,typing,0.7744,False,24,9,medium,security_challenge,890
2025-07-18 20:06:50,user_8,tap,0.3735,False,46,8,low,none,2836
2025-07-18 20:07:50,user_2,swipe,0.1425,False,64,11,low,none,151
2025-07-18 20:09:50,user_1,typing,0.111,False,77,11,low,none,2578
2025-07-18 20:10:50,user_1,typing,0.2745,False,60,8,low,none,2357
2025-07-18 20:11:50,user_3,tap,0.3926,True,1,10,low,none,1717
2025-07-18 20:11:50,user_5,swipe,0.1261,False,60,10,low,none,202
2025-07-18 20:14:50,user_1,typing,0.4129,False,72,7,medium,none,1003
2025-07-18 20:14:50,user_1,typing,0.272,False,92,10,low,none,2112
2025-07-18 20:16:50,user_4,typing,0.762,False,40,10,medium,none,735
2025-07-18 20:16:50,user_1,tap,0.145,False,84,10,low,none,1679
2025-07-18 20:17:50,user_1,typing,0.55,True,10,10,medium,security_challenge,2703
2025-07-18 20:20:50,user_8,swipe,0.3423,False,6,13,low,none,3323
2025-07-18 20:20:50,user_2,tap,0.1504,True,7,9,low,none,2244
2025-07-18 20:22:50,user_5,swipe,0.0243,False,44,13,low,none,944
2025-07-18 20:23:50,user_1,swipe,0.0873,False,34,12,low,none,3463
2025-07-18 20:24:50,user_3,typing,0.1113,False,26,9,low,none,1147
2025-07-18 20:26:50,user_8,tap,0.3915,False,31,9,low,none,610
2025-07-18 20:28:50,user_5,typing,0.0571,False,91,7,low,none,2466
2025-07-18 20:28:50,user_4,swipe,0.5513,False,19,13,medium,none,1684
2025-07-18 20:29:50,user_2,typing,0.0508,False,68,11,low,none,533
2025-07-18 20:30:50,user_3,tap,0.4964,False,45,15,medium,security_challenge,1977
2025-07-18 20:34:50,user_5,tap,0.5382,False,61,11,medium,security_challenge,109
2025-07-18 20:35:50,user_5,typing,0.7005,False,18,10,medium,security_challenge,1483
2025-07-18 20:36:50,user_3,swipe,0.2916,False,32,12,low,none,3098
2025-07-18 20:37:50,user_2,tap,0.0286,True,10,13,low,none,699
2025-07-18 20:37:50,user_4,swipe,0.215,False,40,13,low,none,163
2025-07-18 20:44:50,user_1,swipe,0.077,False,20,18,low,none,3414
2025-07-18 20:44:50,user_5,swipe,0.2694,False,57,18,low,none,1404
2025-07-18 20:46:50,user_5,typing,0.3576,False,90,6,low,none,744
2025-07-18 20:48:50,user_3,swipe,0.153,False,88,15,low,none,1498
2025-07-18 20:48:50,user_8,swipe,0.6335,False,99,11,medium,security_challenge,121
2025-07-18 20:48:50,user_8,swipe,0.074,False,53,15,low,none,1514
2025-07-18 20:53:50,user_2,tap,0.1622,False,26,13,low,none,3003
2025-07-18 20:53:50,user_2,tap,0.0088,False,9,11,low,none,3162
2025-07-18 20:54:50,user_5,swipe,0.496,False,10,11,medium,security_challenge,1930
2025-07-18 20:56:50,user_5,swipe,0.1521,False,79,14,low,none,3444
2025-07-18 21:03:50,user_8,tap,0.7357,False,20,15,medium,security_challenge,1395
2025-07-18 21:04:50,user_1,swipe,0.6052,True,2,12,medium,security_challenge,2398
2025-07-18 21:05:50,user_1,tap,0.0429,False,11,10,low,none,1900
2025-07-18 21:05:50,user_5,tap,0.0224,False,44,13,low,none,3584
2025-07-18 21:11:50,user_2,tap,0.698,False,64,15,medium,security_challenge,462
2025-07-18 21:11:50,user_3,typing,0.7131,False,98,10,medium,security_challenge,564
2025-07-18 21:13:50,user_8,swipe,0.3575,False,14,11,low,none,1927
2025-07-18 21:14:50,user_1,tap,0.9903,False,68,9,high,security_challenge,1942
2025-07-18 21:15:50,user_2,typing,0.1011,False,83,12,low,none,2933
2025-07-18 21:16:50,user_5,swipe,0.6477,False,39,15,medium,none,1613
2025-07-18 21:17:50,user_2,swipe,0.0682,False,52,10,low,none,3088
2025-07-18 21:17:50,user_4,tap,0.0014,False,44,14,low,none,1345
2025-07-18 21:20:50,user_2,tap,0.2126,False,87,11,low,none,1027
2025-07-18 21:22:50,user_5,tap,0.6765,False,87,15,medium,none,3131
2025-07-18 21:22:50,user_8,swipe,0.2488,True,4,11,low,none,2352
2025-07-18 21:23:50,user_5,swipe,0.4477,False,21,13,medium,none,2628
2025-07-18 21:25:50,user_4,swipe,0.0712,False,39,13,low,none,1838
2025-07-18 21:27:50,user_5,swipe,0.2609,False,63,16,low,none,3325
2025-07-18 21:29:50,user_4,swipe,0.6756,False,87,15,medium,none,2006
2025-07-18 21:30:50,user_5,typing,0.0776,False,7,8,low,none,3547
2025-07-18 21:30:50,user_4,typing,0.2936,False,22,11,low,none,1837
2025-07-18 21:32:50,user_4,typing,0.7578,True,2,11,medium,none,2620
2025-07-18 21:33:50,user_8,tap,0.8599,False,73,9,high,security_challenge,3534
2025-07-18 21:33:50,user_4,tap,0.7365,False,97,12,medium,none,2725
2025-07-18 21:35:50,user_8,swipe,0.123,False,6,11,low,none,956
2025-07-18 21:35:50,user_8,typing,0.3507,True,5,8,low,none,1761
2025-07-18 21:37:50,user_4,tap,0.3156,False,20,10,low,none,2641
