timestamp,user_id,client_ip,event_count,swipe_event_rate,is_unusual_swipe_frequency,time_since_last_swipe,session_duration,time_of_day,inter_swipe_variability,event_sequence_entropy,avg_user_tap_duration,std_user_tap_duration,avg_user_swipe_speed,std_user_swipe_speed,avg_user_swipe_distance,std_user_swipe_distance,avg_user_typing_wpm,std_user_typing_wpm,avg_user_typing_duration,std_user_typing_duration,avg_user_typing_length,std_user_typing_length,preferred_region,tap_region_entropy,swipe_direction_entropy,swipe_direction_consistency,preferred_field,field_entropy,start_x,start_y,end_x,end_y,delta_x,delta_y,distance,duration,direction,speed,angle,start_region,end_region,region_transition,normalized_start_x,normalized_start_y,normalized_end_x,normalized_end_y,is_cross_screen,is_diagonal,is_gesture,pointer_type,target,acceleration,distance_from_user_mean,is_new_pointer_type,target_change_frequency
1751715420.6,::1,::1,13,1.4,False,0.6459999084472656,72.76999998092651,17,0.06876981022553906,0.2497236395847507,84.74264705882354,13.056999657344832,1.073391641130756,0.28749240264877896,303.0916828954743,83.70802361067,0,0,0,0,0,0,top-left,0.4578357200719618,0.6108643020548935,0.7,none,0,231.25,556.5,121.25,201.50001525878906,-110.0,-354.99998474121094,371.65170410783804,264,up,1.4077716064690835,-107.21607428403736,bottom-left,top-left,bottom-left_to_top-left,0.12044270833333333,0.5152777777777777,0.06315104166666667,0.18657408820258248,True,False,True,gesture,unknown,0.005332468206322286,170.99758840946274,True,0.9251700680272109
1751715421.241,::1,::1,14,1.6,False,0.6410000324249268,73.41100001335144,17,0.0743466059751518,0.2659569918067285,84.74264705882354,13.056999657344832,1.1037898197978768,0.2904798905726799,309.32441209659834,82.21009262882765,0,0,0,0,0,0,top-left,0.4666151309572111,0.5859526183035508,0.7272727272727273,none,0,213.25,499.50006103515625,111.25,162.5,-102.0,-337.00006103515625,352.0980561401881,253,up,1.3916919215027197,-106.83951910030576,top-left,top-left,top-left_to_top-left,0.11106770833333333,0.4625000565140336,0.057942708333333336,0.15046296296296297,False,False,True,gesture,unknown,0.005500758583014702,96.6196396793454,True,0.918918918918919
1751715421.874,::1,::1,14,1.6,False,0.6330001354217529,74.0440001487732,17,0.07839156334614508,0.28140183959141857,84.74264705882354,13.056999657344832,1.1277816616066136,0.28927273082448185,312.8888824335641,79.59303354660668,0,0,0,0,0,0,top-left,0.4647725612910351,0.5623351446188083,0.75,none,0,193.25,549.5000610351562,108.25001525878906,201.50001525878906,-84.99998474121094,-348.0000457763672,358.2304136535028,251,up,1.4272128034004097,-103.72590641892974,bottom-left,top-left,bottom-left_to_top-left,0.10065104166666666,0.5087963528103299,0.0563802162806193,0.18657408820258248,True,False,True,gesture,unknown,0.005686106786455815,128.76708766006251,True,0.912751677852349
1751715422.535,::1,::1,14,1.6,False,0.6610000133514404,74.70500016212463,17,0.0783418045707505,0.2961247884481232,84.74264705882354,13.056999657344832,1.1508148263599827,0.2891508410499411,316.37669252740557,77.41910103850073,0,0,0,0,0,0,top-left,0.4732203808476458,0.5402041423888608,0.7692307692307693,none,0,108.25001525878906,201.50001525878906,213.25,214.5,104.99998474121094,12.999984741210938,105.80168429153784,200,right,0.5290084214576892,7.057839464574609,top-left,top-left,top-left_to_top-left,0.0563802162806193,0.18657408820258248,0.11106770833333333,0.1986111111111111,False,False,True,gesture,unknown,0.002645042107288446,239.54715689607983,True,0.9066666666666666
1751715423.217,::1,::1,14,1.6,False,0.681999921798706,75.38700008392334,17,0.07674803501988997,0.31018284693147785,84.74264705882354,13.056999657344832,1.106400083152676,0.3213734530793096,301.3356205105579,92.23141853226603,0,0,0,0,0,0,top-left,0.4713934868100942,0.7589367727620596,0.7142857142857143,none,0,87.2500228881836,102.5,181.25,194.5,93.9999771118164,92.0,131.52944802219008,305,right,0.4312440918760331,44.38394706550115,top-left,top-left,top-left_to_top-left,0.04544272025426229,0.09490740740740741,0.09440104166666667,0.18009259259259258,False,True,True,gesture,unknown,0.001413915055331256,323.5425538387484,True,0.9006622516556292
1751715423.832,::1,::1,14,1.6,False,0.6150000095367432,76.00200009346008,17,0.07966968059077072,0.32362541643984993,84.74264705882354,13.056999657344832,1.0613896837342331,0.35321184583167636,290.01520901133335,98.65926020741254,0,0,0,0,0,0,top-left,0.46958109829080874,0.8608513906312316,0.6666666666666666,none,0,90.25001525878906,122.5,316.25,252.5,225.99998474121094,130.0,260.72206102097994,217,right,1.2014841521704145,29.908428993382785,top-left,top-left,top-left_to_top-left,0.0470052162806193,0.11342592592592593,0.16471354166666666,0.2337962962962963,False,False,True,gesture,unknown,0.0055367933279742605,281.84994278553603,True,0.8947368421052632
1751715424.496,::1,::1,14,1.6,False,0.6640000343322754,76.66600012779236,17,0.07849815715981759,0.336495757583516,84.74264705882354,13.056999657344832,1.0701455880114943,0.3436730756536939,288.1843872619363,95.78922250077406,0,0,0,0,0,0,top-left,0.4677830698929572,0.9214934308679616,0.625,none,0,279.2500305175781,117.5,157.25003051757812,310.5,-122.0,193.0,228.32652057962954,273,down,0.8363608812440643,122.29797749587226,top-left,top-left,top-left_to_top-left,0.14544272422790527,0.1087962962962963,0.08190105756123861,0.2875,False,True,True,gesture,unknown,0.003063592971589979,288.44437532465747,True,0.8888888888888888
1751715425.294,::1,::1,14,1.6,False,0.7979998588562012,77.46399998664856,17,0.0783174822846336,0.34883209584303193,84.74264705882354,13.056999657344832,1.0563935464369396,0.3379191688050027,284.66333628062415,93.99042628355063,0,0,0,0,0,0,top-left,0.4659992569610426,0.9586918593253719,0.5882352941176471,none,0,198.25,101.5,43.25000762939453,213.50003051757812,-154.99999237060547,112.00003051757812,191.2302394257409,336,left,0.5691376173385146,144.148844235741,top-left,top-left,top-left_to_top-left,0.10325520833333333,0.09398148148148149,0.02252604564030965,0.19768521344220197,False,True,True,gesture,unknown,0.0016938619563646269,263.8376739214522,True,0.8831168831168831
1751715425.973,::1,::1,14,1.6,False,0.6790001392364502,78.14300012588501,17,0.07683311624245333,0.36066847187964196,84.74264705882354,13.056999657344832,1.0293237725981383,0.3468467185963457,279.4726086775751,93.81606170036237,0,0,0,0,0,0,top-left,0.46422951564507087,1.1199903556503674,0.5555555555555556,none,0,33.25000762939453,111.50001525878906,103.25001525878906,374.5,70.00000762939453,262.99998474121094,272.1561923638566,262,down,1.038764092991819,75.09570270394772,top-left,top-left,top-left_to_top-left,0.01731771230697632,0.10324075486924914,0.05377604961395264,0.34675925925925927,False,False,True,gesture,unknown,0.0039647484465336605,271.3343795897133,True,0.8774193548387097
1751715426.713,::1,::1,14,1.6,False,0.7400000095367432,78.88300013542175,17,0.07488784030430809,0.3720354068272115,84.74264705882354,13.056999657344832,1.0298206315662268,0.3376023868679835,279.0875341347478,91.3284628416632,0,0,0,0,0,0,top-left,0.46247370295906676,1.1355506971603728,0.5263157894736842,none,0,104.24999237060547,268.5000305175781,125.25001525878906,58.50000762939453,21.000022888183594,-210.0000228881836,211.04741309559296,312,up,0.6764340163320287,-84.28940129787732,top-left,top-left,top-left_to_top-left,0.05429687102635702,0.2486111393681279,0.06523438294728597,0.054166673730920864,False,False,True,gesture,unknown,0.002168057744653938,86.56142629658277,True,0.8717948717948718
1751715427.465,::1,::1,14,1.6,False,0.7519998550415039,79.63499999046326,17,0.07325984284115289,0.3829604307675954,84.74264705882354,13.056999657344832,1.0121513008045169,0.33794748523961393,275.68552808279003,90.24268932796491,0,0,0,0,0,0,top-left,0.4607316768343282,1.1097385521061456,0.55,none,0,163.25,557.5,127.2500228881836,234.5,-35.999977111816406,-323.0,324.99999746469433,245,up,1.3265306018967116,-96.35965622949402,bottom-left,top-left,bottom-left_to_top-left,0.08502604166666666,0.5162037037037037,0.06627605358759563,0.21712962962962962,True,False,True,gesture,unknown,0.005414410619986577,224.97670622304898,True,0.8662420382165605
1751715428.152,::1,::1,14,1.6,False,0.687000036239624,80.32200002670288,17,0.07194366123605292,0.3934685081999325,84.74264705882354,13.056999657344832,1.0271217437136688,0.3365297696569091,278.033836148595,88.69180744553691,0,0,0,0,0,0,top-left,0.4688730254275346,1.0844316650743357,0.5714285714285714,none,0,247.24998474121094,554.5000610351562,236.25,250.5,-10.999984741210938,-304.00006103515625,304.1990085021409,253,up,1.2023676225381064,-92.07229515781114,bottom-left,top-left,bottom-left_to_top-left,0.1287760337193807,0.5134259824399595,0.123046875,0.23194444444444445,True,False,True,gesture,unknown,0.004752441195802792,229.99353173845677,True,0.8607594936708861
1751715428.885,::1,::1,13,1.4,False,0.7330000400543213,81.0550000667572,17,0.07032101082487147,0.4035823847105996,84.74264705882354,13.056999657344832,1.035087465478416,0.33081257817310405,279.22316216466527,86.82387297155502,0,0,0,0,0,0,top-left,0.47672554421517277,1.0597984499412791,0.5909090909090909,none,0,236.25,223.50003051757812,174.25,419.5,-62.0,195.99996948242188,205.5723425879812,314,down,0.6546889891336981,107.55354739162094,top-left,top-left,top-left_to_top-left,0.123046875,0.20694447270146124,0.09075520833333334,0.38842592592592595,False,False,True,gesture,unknown,0.002084996780680567,150.13788850400752,True,0.8553459119496856
1751715429.55,::1,::1,13,1.4,False,0.6649999618530273,81.72000002861023,17,0.06979759503383491,0.4133228724939829,84.74264705882354,13.056999657344832,1.0185484012895152,0.33271117695928504,276.0209526178529,86.23352169190106,0,0,0,0,0,0,top-left,0.47499817939737954,1.0750274625216438,0.5652173913043478,none,0,200.25001525878906,162.5,96.25,259.5,-104.00001525878906,97.0,142.21463769186474,266,left,0.5346414950821983,136.99457349425157,top-left,top-left,top-left_to_top-left,0.10429688294728597,0.15046296296296297,0.050130208333333336,0.24027777777777778,False,True,True,gesture,unknown,0.0020099304326398433,188.4421737314934,True,0.85
1751715430.262,::1,::1,13,1.4,False,0.7120001316070557,82.43200016021729,17,0.0683507650603462,0.42270908780599087,84.74264705882354,13.056999657344832,0.9983856135308772,0.3397568805364048,270.44568949593673,88.5511129609383,0,0,0,0,0,0,top-left,0.4732836376778357,1.145677593285757,0.5416666666666666,none,0,193.25,46.499996185302734,51.25,242.5,-142.0,196.00000381469727,242.0330586828199,314,down,0.7708059193720379,125.9229456692587,top-left,top-left,top-left_to_top-left,0.10065104166666666,0.04305555202342846,0.026692708333333332,0.22453703703703703,False,True,True,gesture,unknown,0.002454795921567,294.47917892200627,True,0.84472049689441
1751715430.92,::1,::1,14,1.6,False,0.6579999923706055,83.09000015258789,17,0.06807902856068117,0.43175865019062387,84.74264705882354,13.056999657344832,0.9892824257645236,0.33586631420430274,269.3091842634121,86.94048011025338,0,0,0,0,0,0,top-left,0.4715818006924835,1.1529620681677453,0.52,none,0,39.249996185302734,90.50001525878906,70.25001525878906,282.5,31.000019073486328,191.99998474121094,194.48649136426351,249,down,0.7810702464428254,80.82826470610327,top-left,top-left,top-left_to_top-left,0.02044270634651184,0.08379631042480469,0.03658854961395264,0.26157407407407407,False,False,True,gesture,unknown,0.0031368282989671704,269.1977881689481,True,0.8395061728395061
1751715431.657,::1,::1,14,1.6,False,0.7369999885559082,83.8270001411438,17,0.06685731969324027,0.44048785098138654,84.74264705882354,13.056999657344832,0.9812742650213815,0.3317691180768515,266.43138838267555,86.45792395510698,0,0,0,0,0,0,top-left,0.46989255052188406,1.1557117223459865,0.5,none,0,122.2500228881836,141.50001525878906,91.25,364.5,-31.000022888183594,222.99998474121094,225.14438614730818,283,down,0.7955632019339511,97.91417081292587,top-left,top-left,top-left_to_top-left,0.06367188692092896,0.1310185326470269,0.047526041666666664,0.3375,False,False,True,gesture,unknown,0.00281117739199276,181.516887247857,True,0.8343558282208589
1751715432.274,::1,::1,14,1.6,False,0.6169998645782471,84.44400000572205,17,0.06836063732082533,0.44891179686676264,84.74264705882354,13.056999657344832,0.9743960774996248,0.32745091144029015,264.902240151736,85.19928068455216,0,0,0,0,0,0,top-left,0.4682157697452294,1.1550407893321006,0.48148148148148145,none,0,194.25,210.5,105.25001525878906,470.50006103515625,-88.99998474121094,260.00006103515625,274.81089684039233,236,down,1.1644529527135268,108.89646273004176,top-left,top-left,top-left_to_top-left,0.101171875,0.19490740740740742,0.0548177162806193,0.43564820466218174,False,False,True,gesture,unknown,0.00493412268098952,107.36626840525744,True,0.8292682926829268
1751715432.93,::1,::1,14,1.6,False,0.6560001373291016,85.10000014305115,17,0.06801365708830474,0.4570445330375596,84.74264705882354,13.056999657344832,0.9811838230429785,0.3234789815423775,265.25612074775944,83.68423763159957,0,0,0,0,0,0,top-left,0.46655134149007815,1.1517643743157517,0.4642857142857143,none,0,123.25001525878906,197.5,116.25,511.5,-7.0000152587890625,314.0,314.07801612596717,249,down,1.2613574944817958,91.27708569815285,top-left,top-left,top-left_to_top-left,0.0641927162806193,0.18287037037037038,0.060546875,0.4736111111111111,False,False,True,gesture,unknown,0.005065692748922874,117.33424621296349,True,0.8242424242424242
1751715433.609,::1,::1,14,1.6,False,0.6789999008178711,85.77900004386902,17,0.06711504860586509,0.46489914947809075,84.74264705882354,13.056999657344832,0.9908449841270757,0.32193770682452816,266.93963438149075,82.70988572972973,0,0,0,0,0,0,top-left,0.46489914947809075,1.1464916618862577,0.4482758620689655,none,0,116.25,511.5,121.25,659.5000610351562,5.0,148.00006103515625,148.08449637423215,258,down,0.5739709161791944,88.06506848780585,top-left,bottom-left,top-left_to_bottom-left,0.060546875,0.4736111111111111,0.06315104166666667,0.6106482046621817,True,False,True,gesture,unknown,0.002224693473562769,211.28859969034025,True,0.8192771084337349
1751715434.428,::1,::1,14,1.6,False,0.8190000057220459,86.59800004959106,17,0.06874282478431422,0.47248787323625563,84.74264705882354,13.056999657344832,0.9769491818621463,0.32525189797537307,262.97779644791547,84.07189180728807,0,0,0,0,0,0,top-left,0.46325907806701994,1.1396856259428154,0.43333333333333335,none,0,130.25001525878906,320.5,155.25001525878906,596.5,25.0,276.0,277.1299334247385,273,down,1.0151279612627784,84.82428908555978,top-left,bottom-left,top-left_to_bottom-left,0.06783854961395264,0.2967592592592593,0.08085938294728597,0.5523148148148148,True,False,True,gesture,unknown,0.0037184174405229978,29.433906716641058,True,0.8143712574850299
1751715439.281,::1,::1,8,0.4,False,4.852999925613403,91.45099997520447,17,0.7342010294035963,0.47982214894883535,84.74264705882354,13.056999657344832,0.978180755391199,0.320033995841365,263.4343169955549,82.74256851950967,0,0,0,0,0,0,top-left,0.46163101228919834,1.1317028650940437,0.41935483870967744,none,0,171.25,97.5,221.25,263.5000305175781,50.0,166.00003051757812,173.3666926829859,211,down,0.8216430932842934,73.23744844695108,top-left,top-left,top-left_to_top-left,0.08919270833333333,0.09027777777777778,0.115234375,0.24398150973849828,False,False,True,gesture,unknown,0.003894043096134092,214.86548129861865,True,0.8095238095238095
1751715439.99,::1,::1,8,0.4,False,0.7090001106262207,92.16000008583069,17,0.7230468194579618,0.48691270946460224,84.74264705882354,13.056999657344832,0.9732889534503579,0.3161691004104104,260.6197037357872,82.93351693921434,0,0,0,0,0,0,top-left,0.4600148378867477,1.1228210437766697,0.4375,none,0,148.25,88.5,244.25003051757812,331.5,96.00003051757812,243.0,261.27572765064866,315,down,0.8294467544465037,68.44291449080072,top-left,top-left,top-left_to_top-left,0.07721354166666666,0.08194444444444444,0.12721355756123862,0.30694444444444446,False,False,True,gesture,unknown,0.0026331642998301706,216.93100817729658,True,0.8047337278106509
1751715440.723,::1,::1,9,0.6,False,0.7330000400543213,92.89300012588501,17,0.7122630651824621,0.4937696380680621,84.74264705882354,13.056999657344832,0.9689300989350896,0.31231668042346356,260.63958324835875,81.66735944300414,0,0,0,0,0,0,top-left,0.4584104413437223,1.1132582920526213,0.45454545454545453,none,0,181.25,203.50003051757812,225.25003051757812,394.5,44.000030517578125,190.99996948242188,196.0025281159248,269,down,0.7286339335164491,77.02728294305584,top-left,top-left,top-left_to_top-left,0.09440104166666667,0.1884259541829427,0.11731772422790528,0.36527777777777776,False,False,True,gesture,unknown,0.0027086763327749037,98.05790850563585,True,0.8
1751715441.361,::1,::1,10,0.8,False,0.6380000114440918,93.5310001373291,17,0.702547910647438,0.5004024235381879,84.74264705882354,13.056999657344832,0.9618625646580709,0.3103565472571697,258.73849339152247,81.19520211724861,0,0,0,0,0,0,top-left,0.4568177099153825,1.1031872178526114,0.47058823529411764,none,0,140.25001525878906,231.50003051757812,174.25,426.5,33.99998474121094,194.99996948242188,197.94187798580683,276,down,0.7171807173398798,80.10939789205361,top-left,top-left,top-left_to_top-left,0.07304688294728597,0.21435188010886863,0.09075520833333334,0.39490740740740743,False,False,True,gesture,unknown,0.0025984808599271007,66.82288880306118,True,0.7953216374269005
1751715442.013,::1,::1,11,1.0,False,0.6519999504089355,94.18300008773804,17,0.6931096276889717,0.5068200090627034,84.74264705882354,13.056999657344832,0.9548716547346939,0.3085949261741898,257.0014472370734,80.66528563161754,0,0,0,0,0,0,top-left,0.455236531654784,1.0927452122585604,0.4857142857142857,none,0,91.25,364.5,139.25,523.5,48.0,159.0,166.0873264279969,305,down,0.5445486112393342,73.20162821869471,top-left,top-left,top-left_to_top-left,0.047526041666666664,0.3375,0.07252604166666667,0.4847222222222222,False,False,True,gesture,unknown,0.0017854052827519153,96.89471179906083,True,0.7906976744186046
1751715442.575,::1,::1,12,1.2,False,0.562000036239624,94.74500012397766,17,0.6848305400761479,0.5130308358569238,84.74264705882354,13.056999657344832,0.9434737924153784,0.31166074818725253,254.47605499237685,80.92810153633769,0,0,0,0,0,0,top-left,0.4536667954368571,1.082042146337911,0.5,none,0,139.25,523.5,181.25,655.5,42.0,132.0,138.52075656738234,213,down,0.650332190457194,72.34987578006988,top-left,bottom-left,top-left_to_bottom-left,0.07252604166666667,0.4847222222222222,0.09440104166666667,0.6069444444444444,True,False,True,gesture,unknown,0.0030532027720995025,228.13534706872488,True,0.7861271676300579
1751715443.196,::1,::1,13,1.4,False,0.6210000514984131,95.36600017547607,17,0.6763012046606849,0.5190428821975512,84.74264705882354,13.056999657344832,0.9355510464165085,0.31107384640461366,251.34212800791755,82.01171802430538,0,0,0,0,0,0,top-left,0.4521083909801382,1.0711661970148578,0.5135135135135135,none,0,91.25,448.5,177.25003051757812,602.5,86.00003051757812,154.0,176.38595536216698,298,down,0.5918991790676744,60.81918529253244,top-left,bottom-left,top-left_to_bottom-left,0.047526041666666664,0.4152777777777778,0.09231772422790527,0.5578703703703703,True,False,True,gesture,unknown,0.0019862388559317933,159.83391008557265,True,0.7816091954022989
1751715443.891,::1,::1,14,1.6,False,0.6949999332427979,96.06100010871887,17,0.667628353093518,0.5248636984690938,84.74264705882354,13.056999657344832,0.9265075762231182,0.31184364770964756,249.36959714881888,81.81006316078283,0,0,0,0,0,0,top-left,0.45056120886630463,1.0601883085368065,0.5263157894736842,none,0,75.25001525878906,326.5,161.25,526.5,85.99998474121094,200.0,217.70621804507218,280,down,0.7775222073038291,66.73229887913301,top-left,top-left,top-left_to_top-left,0.0391927162806193,0.3023148148148148,0.083984375,0.4875,False,False,True,gesture,unknown,0.002776865026085104,81.1392492065719,True,0.7771428571428571
1751715445.74,::1,::1,13,1.4,False,1.8489999771118164,97.91000008583069,17,0.6790272858228882,0.5305004387283181,84.74264705882354,13.056999657344832,0.9226874385585211,0.3087191487326124,248.55771563333818,80.90934261450838,0,0,0,0,0,0,top-left,0.4490251405576577,1.049165644429234,0.5384615384615384,none,0,122.2500228881836,141.50001525878906,78.25000762939453,180.5,-44.00001525878906,38.99998474121094,58.796259681958986,347,left,0.16944167055319592,138.4474078422986,top-left,top-left,top-left_to_top-left,0.06367188692092896,0.1310185326470269,0.04075521230697632,0.16712962962962963,False,True,True,gesture,unknown,0.0004883045260899018,167.61411556648582,True,0.7727272727272727
1751715454.719,::1,::1,3,0.2,False,8.979000091552734,106.88900017738342,17,1.4367117060232977,0.5328162091895474,84.43478260869566,13.208449492511198,0.903856294358388,0.32673336630637567,243.81367923455363,85.20794007615012,0,0,0,0,0,0,top-left,0.44448254660960673,1.0921047898339233,0.525,none,0,170.25001525878906,119.50001525878906,184.25,246.50003051757812,13.999984741210938,127.00001525878906,127.76933688677731,231,down,0.5531140124968714,83.70933677771643,top-left,top-left,top-left_to_top-left,0.08867188294728597,0.11064816227665654,0.09596354166666667,0.22824076899775753,False,False,True,gesture,unknown,0.0023944329545319107,183.88536452374055,True,0.776536312849162
1751715455.439,::1,::1,4,0.4,False,0.7199997901916504,107.60899996757507,17,1.4199608996918855,0.5381262344073983,84.43478260869566,13.208449492511198,0.8953016045568876,0.3272280983812913,240.98332942119322,86.04502017719561,0,0,0,0,0,0,top-left,0.4429898662650784,1.0809147654142692,0.5365853658536586,none,0,264.2500305175781,132.5,271.25,313.5000305175781,6.999969482421875,181.00003051757812,181.1353378557565,276,down,0.6562874559991178,87.78525489167777,top-left,top-left,top-left_to_top-left,0.13763022422790527,0.12268518518518519,0.14127604166666666,0.2902778060347946,False,False,True,gesture,unknown,0.0023778531014460786,200.20351864341077,True,0.7722222222222223
